name,foods,score,kind
养颜豆乳美龄粥,伊利植选豆乳315ml、水、大米、即食燕麦、铁棍山药、百合干（可省略）、冰糖（可省略）、干枸杞（可省略）、干玫瑰花（可省略）,8.3,主食
手抓饼版苹果派,苹果、手抓饼、鸡蛋、白砂糖、淀粉、黄油,8.0,主食
超级简单好吃的照烧饭团,米饭、火腿肠、黑芝麻、白芝麻、海苔、生抽、耗油、蜂蜜、清水,0,主食
自制辣椒酱会上瘾,盐、姜、蒜、糖、生抽、香叶、花椒、桂皮、八角、芝麻、洋葱、小葱、青红辣椒,8.1,主食
新手做馒头也能100%成功——附上非常详细的视频步骤（一次发酵法）,中筋面粉、水、白糖、酵母、猪油,8.6,主食
【完美早餐】三分钟快手蛋饼【无和面无揉面】,鸡蛋、面粉、杂粮面（如绿豆面、黄豆面等）、饮用水、奶粉（糖也行）、黑芝麻、腐乳、甜面酱、韭菜花（生抽也行）、糖、葱丝,7.9,主食
永不失败的欧包配方,糖、盐、水、高筋面粉、酵母、橄榄油,8.0,主食
【电饭煲板栗鸡腿焖饭】,鸡腿、大蒜、姜、生抽、老抽、蚝油、糖、清水、生板栗仁、大米,8.2,主食
萌小鸡儿童馒头,面粉、南瓜、红心火龙果,8.0,主食
【卤肉饭】软糯又好吃的米饭杀手,五花肉、鸡蛋、洋葱、香菇、生抽、老抽、料酒、八角、葱段、香叶、桂皮、冰糖、姜片,8.7,主食
茄子卤🍆面条🍜简单版！,绿色茄子、糖、蚝油、盐、酱油、大蒜、大葱、西红柿🍅、油菜、豆瓣酱、淀粉或面粉,0,主食
只有吞金兽，小棉袄来凑（马卡龙小棉袄卡通造型馒头）,中筋面粉、牛奶、细砂糖、即发性干酵母、食用油、奶粉、红曲粉、南瓜粉、蝶豆花粉、抹茶粉,8.1,主食
土豆焖饭（电饭锅版）,米、土豆、蒜、料酒、豆瓣酱、老抽、生抽、糖、葱、香油,8.0,主食
发面葱油酥饼,面粉、干酵母、泡打粉、白糖、盐、小蔥、油面粉,8.7,主食
超好吃的陕西油泼刀削面,刀削面、油菜、小葱、蒜、生抽、陈醋、糖、盐、香油、调味辣椒粉、油,8.1,主食
好吃到停不下来的卤肉饭,带皮五花肉、紫皮洋葱、干香菇（或鲜香菇）、鸡蛋、葱、姜片、花椒、八角、香叶、肉桂、干辣椒、冰糖、本酿造（或生抽）、老抽、盐,8.7,主食
咖喱牛肉(零失败),咖喱、牛肉、土豆、胡萝卜、花椒、桂皮、葱、姜、黄油,8.2,主食
宣软棋子,酵母、水、鸡蛋、糖、花生油或者你喜欢的油、普通面粉,8.0,主食
红糖果仁馒头,普通面粉、红糖、热水、酵母、无气味的油、红枣、熟核桃仁,1,主食
手工包子（肚脐包）,面粉（中筋）、水(冬温/夏冰)、酵母、盐、白砂糖、色拉油,8.6,主食
比外卖好吃百倍‼️连吃3天不过瘾的照烧鸡腿饭,鸡腿、料酒、黑胡椒、盐、食用油、生抽、蚝油、老抽、蜂蜜、胡萝卜、西兰花,8.1,主食
芸豆焖面（附万能的腌肉不老的办法）,芸豆、鲜面条、五花肉、料酒、淀粉、盐、花生油、葱姜蒜末、料酒、白胡椒粉、五香粉、糖、盐、生抽、老抽、香油、水、花生油,8.7,主食
比西贝好吃的奶酪饼,1高粉、低粉、牛奶、白砂糖、鸡蛋、炼乳、盐、酵母、奶粉、黄油、2内馅妙可蓝多马苏里拉芝士、细砂糖、芝士粉、3表面装饰、软化黄油少许,7.9,主食
【黄金芝士烤馒头】豪华！省钱！好吃！简单！,馒头、培根、马苏里拉奶酪、玉米油、小葱、黑芝麻、蛋黄,8.1,主食
家常蒸包子（新手必学超详各式花卷馒头适用）,特精小麦粉、温水、牛奶、白糖、猪油、酵母、泡打粉,8.7,主食
老北京打卤面,五花肉、水发香菇（不能用鲜香菇）、鲜口蘑（白色小圆的蘑菇）、水发黄花菜、水发木耳（秋耳最好）、鸡蛋、葱、姜、蒜、香菜、青蒜、大料、盐、糖、耗油、黄酒、生抽、老抽、土豆淀粉,8.7,主食
猪肉包子（附视频。一次性发酵。）,猪肉（已剥皮前腿肉）、洋葱（可用大葱，沙葛，莲藕，马蹄等代替）、姜葱水、姜丝、葱段、水、猪肉馅料汁碗：、香油（芝麻油）、蚝油、生抽、盐、胡椒粉、鸡粉、面团材料：、普通面粉、酵母、白糖、水,8.7,主食
海苔肉松饭团,鸡蛋、沙拉酱、盐、黑胡椒粉、海苔、肉松、米饭、玉米粒,0,主食
香菇油饭,长粒米、干香菇、虾皮或虾米、盐（可不用）、糖、料酒、生抽、老抽、食用油,8.2,主食
“吉野家”肥牛饭,肥牛、西兰花、胡萝卜、洋葱、生抽、蚝油、料酒、糖、盐、黑胡椒、淀粉、鸡蛋,8.1,主食
照烧鸡腿饭,鸡边腿,7.9,主食
教你捏漂亮的包子褶,面粉、水、馅料,8.7,主食
翡翠白玉白菜饺子详细版（附翡翠白玉白菜饺子包法，翡翠白玉饺子皮两种制法，面包机和面，翡翠白玉烧卖，各种馅料搭配）,第一种馅料、白菜、猪肉、香菇、黑木耳、生抽、胡椒粉、现磨五香粉、现磨花椒粉）、料酒，香油、盐、糖、葱、姜、榨菜、鸡蛋、饺子粉、水、菠菜汁、第二种馅料：、第一种除猪肉的其他所有食材、迷迭香料、三文鱼、芥末酱、日本酱油、第三种馅料、西葫芦、香菇、蘑菇、猪肉、盐、生抽、糖、料酒、香油,8.6,主食
刀切馒头,面粉、酵母、水、糖,8.2,主食
日式司康松饼JapaneseScones,低筋面粉、细砂糖、盐、无铝泡打粉、冷藏黄油、蛋液、牛奶,8.0,主食
香肠芝士焗饭,马苏里拉、玉米粒、香肠、米饭、洋葱、盐、披萨酱、黑胡椒、鸡蛋,0,主食
蒜香香肠意大利面,意大利面、洋葱、黑胡椒粉、盐、意面红酱罐头或者番茄酱、橄榄油、蒜、起司粉、欧芹、宜家一口香拉丁香肠串,8.2,主食
爽滑Q弹的水晶饺子皮,澄粉、木薯淀粉、猪油（食用油）、盐、开水（100℃）,8.3,主食
🔥日式海蒂白面包（蓬松柔软！保持白色烘培的方法）🔥,a高筋面粉、a砂糖、a盐、a奶粉、a酵母、a凉水、黄油、高筋粉,8.2,主食
油泼扯面,面粉、水、盐、辣椒粉、蒜末、葱末、姜末、生抽、老陈醋,8.5,主食
卡通「彩色迷你毛毛虫馒头」一次发酵,普通面粉、紫薯泥、胡萝卜泥、菠菜泥、牛奶、可可粉、酵母、糖、玉米油,8.1,主食
酱香肉龙,面粉、温水、酵母粉、色拉油、糖、肉馅、姜末、葱花、盐、鸡精、生抽、甜面酱、料酒,8.7,主食
玫瑰花馒头,紫薯、牛奶、水、干酵母、中筋面粉,8.5,主食
土家酱香饼,面粉、芝麻粒、温水、花椒粉、葱花、四川豆瓣酱、黄豆豆瓣酱、蒜蓉辣酱、孜然粉、芝麻粉、白糖、食用油、八角、花椒,8.5,主食
白菜蛋饺煲,鸡蛋、白菜/娃娃菜、五花肉、葱、辣椒、瑶柱酱,8.2,主食
小朋友认知形状🎓的奶香红薯糯米饼😍,红薯、糯米粉、鸡蛋、白糖、白芝麻、奶粉,2,主食
花样面食，红枣馒头【枣花馍】,面粉、酵母、水、红枣、白糖,8.2,主食
花样饺子包法视频,饺子皮、馅料,8.6,主食
春饼轻松一次做出十几张的春饼皮,70度热水、普通面粉、油,8.7,主食
巨好吃酸爽的酸汤水饺,水饺、辣椒粉、生抽、陈醋、白砂糖、盐、蒜末、葱花、白芝麻,8.1,主食
（减肥也能吃的饺子）『无油低脂100%黑全麦鸡肉水饺』,新良黑全麦粉、热水、冷水、玉米粒、胡萝卜、鸡胸肉、芹菜、生抽/蚝油,8.1,主食
汉堡牛肉饼,牛肉馅、洋葱、黄油、鸡蛋、料酒、盐、鲜酱油/生抽、蚝油、淀粉、黑胡椒粉、孜然粉,8.2,主食
饺子蘸料香辣酱酱汁万能酱（简单快捷）,辣椒粉、熟白芝麻、蒜、葱、生抽、醋、玉米油,7.9,主食
快手早餐之鸡蛋火腿生菜手抓饼,鸡蛋、手抓饼、生菜、火腿、番茄酱、葱花、芝麻、盐、油,1,主食
【包子那点儿事】,面粉（低筋或中筋）、糖、干酵母、清水、绞肉、生抽、蚝油、花雕酒、白胡椒粉、糖、姜末、葱花、盐、麻油、色拉油、白菜/卷心菜/油菜/其他蔬菜、白菜（以白菜为例）,8.7,主食
韭菜小饼,韭菜、面粉、鸡蛋、盐、黑胡椒粉,0,主食
肉松手撕面包—超软会爆浆的面包哟,高粉、低粉、水、牛奶、蛋液、糖、盐、酵母、黄油、奶粉,8.6,主食
紫薯玫瑰花馒头,紫薯泥、面粉、酵母粉、白砂糖、水,8.5,主食
葱油饼,面粉、小葱、大葱、油,8.2,主食
告别坑坑洼洼馒头做牛奶肌般牛奶馒头一次发酵馒头,面粉、干酵母、牛奶、白糖,8.3,主食
好吃到舔盘的拌面秘方，太销魂了！🍜,面条、花生酱、生抽、蚝油、盐、老干妈、芝麻油、葱、小米椒、香菜、白芝麻,7.9,主食
黄玫瑰馒头,南瓜泥、面粉、30度温水、酵母,8.7,主食
米饭鸡蛋🥚饼,鸡蛋、剩米饭、盐、葱花、火腿肠、玉米粒,0,主食
汤种奶香馒头（超柔软）,汤种：、高筋面粉、牛奶、面团材料还有：、水、快速干酵母、白糖、油、奶粉、低筋面粉、高筋面粉,8.7,主食
意大利青酱意面Basilpestopappardelle,意大利面（任何类型）、青酱basilpesto、芦笋asparagus、蘑菇（white/bella，非香菇）、橄榄油、sprinkledparmesancheese、虾、白葡萄酒,0,主食
直击灵魂的炒饼丝~,饼、鸡蛋、火腿、红萝卜、青椒、生菜、洋葱、蒜头、蚝油、豆瓣酱、甜辣酱,8.3,主食
自己做馄饨皮、云吞皮,面粉、食用纯碱、鸡蛋、水、生粉,8.7,主食
鲜美多汁的洋葱牛肉包子,瘦牛肉馅、洋葱、葱、姜、老抽、生抽、料酒、凉白开水（或少量花椒水+葱姜水）、花椒粉、白胡椒粉、五香粉、盐、植物油、香油、味精、中筋面粉、35-40度温水、酵母、糖,8.6,主食
拌冷面,冷面、韩式拌饭辣酱、黄瓜，胡萝卜、苹果，梨、洋葱、蒜、白糖、鱼露、芝麻油、煮鸡蛋、熟芝麻,0,主食
白馒头,面粉、水、酵母、糖、盐,8.1,主食
韭菜鸡蛋虾仁三鲜饺子,韭菜、鸡蛋、虾仁、面粉、猪肉、生抽、盐、香油、胡椒粉、白糖,8.5,主食
老婆饼,油皮：、中筋面粉、糖粉、猪油、水、油酥：、低筋面粉、猪油、饼馅、冬瓜蓉、白糖、椰蓉、炒熟白芝麻、炒熟糯米粉、色拉油、水、猪油,8.6,主食
豌豆荚馒头,1.面粉、碟豆花泡水、糖、酵母、2.面粉、水、糖、酵母,8.7,主食
薄皮韭菜饼,普通面粉、韭菜、鸡蛋、粉丝、盐、味精、糖、麻油、热水、红尖椒,8.3,主食
糖果色馒头（一次发酵花样刀切之1⃣️）,中筋面粉、糖、酵母、调色原料、南瓜、紫薯、蝶豆花、甜菜根、菠菜、黑米粉,8.0,主食
旺仔小馒头（无糖无盐）低龄版宝宝辅食系列,黄油、低筋面粉、玉米淀粉、奶粉、熟蛋黄、冲好的奶粉,8.1,主食
奶香芝士紫薯饼,紫薯、牛奶、手抓饼、炼奶、芝士,8.0,主食
快手早餐--火腿鸡蛋饼,鸡蛋、火腿、葱末、面粉、水、橄榄油、泰式甜辣酱,1,主食
很有筋道的面疙瘩,中筋面粉、木薯淀粉、盐、水,8.2,主食
又香又酥的酸菜鲜肉锅盔,高筋面粉、酵母、糖、五花肉、酸菜、葱、姜、油、芝麻,8.1,主食
油泼面,面条、辣椒面、蒜苗（也可加姜末蒜末）、葱、香醋（陈醋会过酸）、盐、酱油、青菜、豆芽、油,8.5,主食
层薄如纸外酥内软的手抓饼&葱油饼,面粉、水、花生油、面粉、盐,8.7,主食
胡萝卜木耳鸡蛋素包子,馅料🌸、胡萝卜、鸡蛋、木耳、小葱、姜、花椒粉、香油、面团🌸、温水、面粉：、酵母：,8.5,主食
意大利青酱意面Basilpestopappardelle,意大利面（任何类型）、青酱basilpesto、芦笋asparagus、蘑菇（white/bella，非香菇）、橄榄油、sprinkledparmesancheese、虾、白葡萄酒,0,主食
臊子面🍜,土豆、胡萝卜、火腿肠、豆腐、木耳、洋葱、葱花、面条、盐、生抽、五香粉、黄豆酱、郫县豆瓣、油,1,主食
可爱造型馒头万圣节快乐🎃不给糖就捣蛋👻,中筋面粉、牛奶、酵母、细糖、植物油、栀子紫、栀子黄、红菊粉、竹炭粉,8.2,主食
玉灵膏【补气血第一名】,桂圆干、西洋参、火、耐心,0,主食
麦穗包子包法（附视频）,面皮、馅料、步骤图中是韭菜鸡蛋馅，视频是后来补的，用的胡萝卜肉馅,8.7,主食
造型漂亮做法超简单的，花卷馒头,中筋面粉、牛奶、细沙糖、酵母粉,8.5,主食
你一定会爱的手抓饼系列,手抓饼、鸡蛋、榨菜,8.0,主食
云朵般松软爆浆蜜汁叉烧包,梅头肉、叉烧酱、蚝油、酱油、黄酒、蜂蜜、生姜、大蒜、淀粉、普通面粉、耐高糖酵母、细砂糖、牛奶、玉米油（无色无味的油）,8.5,主食
牛奶小馒头,牛奶、普通面粉、白砂糖、酵母粉、盐,8.6,主食
一次发酵红枣开花馒头,中筋面粉、纯牛奶、红枣、红糖、酵母,7.9,主食
超美味的照烧鸡排饭,鸡腿、料酒、生抽、盐、蜂蜜、老抽、淀粉,8.2,主食
照烧饭团,大米、香松、蚝油、生抽、白糖、海苔、白芝麻,8.1,主食
韩式拌饭,米饭、胡萝卜、西葫芦、菠菜、香菇、鸡蛋、五花肉、豆芽、香油、雪碧、韩国辣酱、熟芝麻,0,主食
教你做香到舔盘子的灵魂葱油拌面🍜,生抽、老抽、细砂糖、白芝麻、香葱、大蒜、面条,7.9,主食
照烧鸡腿饭,鸡腿、蜂蜜、料酒、酱油、蚝油、生姜末、白芝麻,8.0,主食
【超简单】只含2g碳水的生酮万能饼,鸡蛋、烘焙用杏仁粉、洋车前子壳粉、泡打粉、黄油、温水、赤藓糖醇,8.2,主食
早餐小馄饨（神仙汤）,小馄饨皮、猪瘦肉、猪肥肉、生姜、生抽、鸡精、榨菜、鸡蛋,7.9,主食
孩子最爱的咖喱饭,土豆、胡萝卜、咖喱块、鸡胸肉、黄瓜、洋葱、火腿肠、玉米粒青豆,8.1,主食
馒头的做法（酵母法）,中筋面粉（普通面粉）、温水、白糖、酵母、无铝泡打粉（可不放）,8.5,主食
小兔子馒头(一次发酵),普通面粉(中筋面粉)、纯牛奶、细砂糖、玉米油、酵母、火腿肠、巧克力,8.1,主食
出镜率最高的一款无添加面条——彩蔬蝴蝶面,普通面粉、南瓜、紫薯、菠菜、水,0,主食
手抓饼版苹果派,苹果、鸡蛋、玉米淀粉、玉米油、黄油、白糖、盐、手抓饼、黑/白芝麻,8.1,主食
(一次发酵）好吃到停不下来的香甜肉松手撕馒头卷,中筋面粉、冰水、细砂糖、酵母、玉米油、香甜沙拉酱、海苔肉松、葱叶,1,主食
排骨焖饭,东北大米、圆糯米、海天拌饭酱、排骨、盐、油、海天淡口酱油、老抽、白糖、料酒、香葱、大蒜、生姜,8.4,主食
红烧牛肉面,辣椒丝、牛肉、面条、青菜、番茄、大蒜、生姜、香叶、陈皮、八角、小茴香、桂皮、洋葱、香葱、冰糖、酱油、番茄酱、豆瓣酱,8.4,主食
不出水的：韭菜鸡蛋饺子馅,鸡蛋、韭菜、油、盐、料酒,8.1,主食
家常健康砂锅土豆粉,土豆、香菇、油菜、豆芽、海藻、腊肠、干豆腐、土豆粉、郫县豆瓣酱、鸡汤浓汤宝、糖、葱姜蒜、盐、麻油、鱼糕丸子都可以,7.9,主食
香脆生煎包!超级好吃零失误的馅儿配方,猪肉、鸡蛋、料酒、花椒油、蚝油、盐、食用油、生抽、老抽、面粉、水、酵母、白糖、白芝麻、葱段,0,主食
生煎包,低粉、酵母、泡打粉、牛奶、调好味道的猪肉馅、肉皮冻、黑芝麻、小葱碎,8.4,主食
酥到骨子里-小嶋老师的【红茶酥饼】,无盐发酵黄油、糖粉、蛋黄、低粉、伯爵红茶,8.3,主食
菠菜馒头🍃,菠菜泥、干酵母、细砂糖、低筋面粉、中筋面粉、小苏打、玉米油,8.0,主食
~肉包子~多汁、松软包子君的制作攻略,中粉、水、即发干酵母、猪肉（肥肉：瘦肉=4:6）、生抽、老抽、盐、料酒、白糖、蚝油、玉米淀粉、色拉油、清水、姜粉、香葱,8.5,主食
烤年糕（用掉囤积的糯米粉）,糯米粉、牛奶、玉米油、糖、鸡蛋、泡打粉、蜜豆果干,8.1,主食
层次分明薄如蝉翼的家常基础烙饼,普通面粉、水（冬天用温水）、盐、植物油,8.6,主食
朴素的混汤面,鲜面条、白菜、胡萝卜、新鲜香菇、盐、冰糖、生抽、水,8.5,主食
饺子馅饺子包子馅包子,猪肉、芹菜、葱姜、黄豆酱油或生抽、料酒、耗油、花椒粉、糖、盐、热油、芝麻油、鸡精/味精（因我家不吃这两样，本方未加）,8.4,主食
